guests,bedrooms,beds,room_type,listing_type,latitude,longitude,city,superhost,num_reviews,rating_overall,photos_count,l90d_revenue
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in bed and breakfast,19.0208,72.8506,Mumbai,True,149.0,4.89,17.0,2236.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,19.0179,72.8457,Mumbai,True,225.0,4.95,13.0,2681.0
4.0,2.0,2.0,entire_home,Entire serviced apartment,19.0673,72.838,Mumbai,True,4.0,5.0,16.0,1934.0
12.0,6.0,6.0,entire_home,Entire serviced apartment,19.0673,72.838,Mumbai,True,2.0,4.759614928270952,28.0,3733.0
6.0,3.0,4.0,entire_home,Entire condo,19.1199,72.8793,Mumbai,True,129.0,4.98,107.0,5841.0
2.0,2.0,2.0,entire_home,Entire rental unit,19.1545,72.8854,Mumbai,True,304.0,4.85,46.0,2320.0
5.0,2.0,2.0,entire_home,Entire rental unit,19.0137,72.8214,Mumbai,True,261.0,4.79,7.0,5798.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in rental unit,19.1881,72.8403,Mumbai,True,84.0,4.87,17.0,815.0
3.0,1.0,1.0,entire_home,Entire condo,19.1523,72.8854,Mumbai,True,20.0,5.0,16.0,179.0
1.0,0.8161491197254633,1.0,entire_home,Entire condo,19.0768,72.8232,Mumbai,True,59.0,4.51,24.0,0.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,19.0582,72.8279,Mumbai,True,345.0,4.97,20.0,2896.0
6.0,3.0,3.0,entire_home,Entire rental unit,19.1406,72.8289,Mumbai,True,57.0,4.79,15.0,718.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,19.0239,72.8332,Mumbai,True,92.0,5.0,28.0,1799.0
5.1931961366051045,2.0,4.0,private_room,Private room in rental unit,19.0568,72.8236,Mumbai,True,23.0,4.61,13.0,2168.0
6.0,2.0,2.0,entire_home,Entire rental unit,19.0714,72.8223,Mumbai,True,113.0,4.69,36.0,7155.0
5.0,1.0,4.0,entire_home,Entire rental unit,19.1425,72.8246,Mumbai,True,226.0,4.62,20.0,6266.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,19.0356,72.8388,Mumbai,True,70.0,4.64,42.0,184.0
4.0,1.0,3.0,entire_home,Entire rental unit,19.2055,72.8489,Mumbai,True,58.0,4.66,19.0,0.0
4.0,2.0,2.0,entire_home,Entire rental unit,19.0611,72.8242,Mumbai,True,68.0,4.63,22.0,3444.0
2.0,1.0,1.0,private_room,Private room in nature lodge,19.2325,72.8653,Mumbai,True,147.0,4.67,17.0,1517.0
6.0,2.0,3.0,entire_home,Entire rental unit,18.9108,72.8219,Mumbai,True,236.0,4.93,18.0,9153.0
2.0,1.0,1.0,entire_home,Entire serviced apartment,19.1242,72.909,Mumbai,True,171.0,4.83,15.0,0.0
2.0,1.0,1.0,entire_home,Entire serviced apartment,19.1249,72.909,Mumbai,True,149.0,4.78,15.0,0.0
2.0,1.0,1.0,entire_home,Entire serviced apartment,19.1228,72.9092,Mumbai,True,172.0,4.7,15.0,0.0
2.0,1.0,1.0,private_room,Room in hotel,19.1386,72.8204,Mumbai,True,429.0,4.43,25.0,314.0
3.0,1.0,2.0,private_room,Private room in rental unit,19.133,72.8233,Mumbai,True,75.0,4.56,24.0,1239.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,19.0172,72.8501,Mumbai,True,134.0,4.92,10.0,2318.0
6.0,1.0,2.0,private_room,Room in hotel,19.1385,72.8204,Mumbai,True,110.0,4.32,21.0,382.0
3.0,1.0,1.0,private_room,Room in hotel,19.1386,72.8204,Mumbai,True,236.0,4.54,18.0,1185.0
16.0,3.0,3.0,entire_home,Entire villa,19.151,72.8897,Mumbai,True,2.0,4.759614928270952,26.0,821.0
13.0,4.0,5.0,entire_home,Entire bungalow,19.2079,72.8654,Mumbai,True,28.0,4.5,83.0,7397.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,19.0707,72.8314,Mumbai,True,231.0,4.85,21.0,2855.0
2.0,1.0,1.0,entire_home,Entire rental unit,18.9652,72.8078,Mumbai,True,43.0,4.84,11.0,2713.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,18.9937,72.8121,Mumbai,True,50.0,4.88,10.0,1189.0
4.0,1.0,4.0,entire_home,Entire rental unit,19.1029,72.8425,Mumbai,True,92.0,4.25,54.0,1067.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in rental unit,19.2014,72.8158,Mumbai,True,53.0,4.94,44.0,66.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,19.0511,72.8258,Mumbai,True,107.0,4.6,20.0,1388.0
4.0,1.0,1.0,private_room,Private room in rental unit,19.2153,72.816,Mumbai,True,12.0,4.92,14.0,504.0
2.0,1.0,1.0,hotel_room,Room in boutique hotel,18.9242,72.8324,Mumbai,True,15.0,4.87,14.0,0.0
6.0,3.0,3.0,entire_home,Entire serviced apartment,19.0673,72.838,Mumbai,True,16.0,4.88,19.0,4436.0
2.0,1.0,2.0,entire_home,Entire condo,19.1151,72.9071,Mumbai,True,125.0,4.86,35.0,2326.0
6.0,1.0,3.0,entire_home,Entire rental unit,19.1786,72.8577,Mumbai,True,121.0,4.71,17.0,1293.0
6.0,2.0,5.0,entire_home,Entire serviced apartment,19.1234,72.8447,Mumbai,True,54.0,4.52,19.0,0.0
8.0,3.0,5.0,entire_home,Entire serviced apartment,19.125,72.8432,Mumbai,True,67.0,4.58,17.0,0.0
7.0,2.0,2.0,entire_home,Entire rental unit,19.0581,72.8225,Mumbai,True,92.0,4.7,35.0,8346.0
8.0,4.0,5.0,entire_home,Entire rental unit,19.0635,72.8586,Mumbai,True,28.0,4.21,36.0,8672.0
6.0,2.0,2.0,entire_home,Entire serviced apartment,19.1928,72.8607,Mumbai,True,40.0,4.35,22.0,733.0
8.0,4.0,6.0,entire_home,Entire rental unit,19.0538,72.8497,Mumbai,True,28.0,4.46,35.0,1438.0
10.0,3.0,3.0,entire_home,Entire rental unit,19.0659,72.8515,Mumbai,True,7.0,5.0,62.0,7863.0
5.1931961366051045,2.0,3.0,private_room,Private room in rental unit,19.0619,72.8587,Mumbai,True,3.0,4.0,24.0,0.0
10.596056138629834,4.080745598627317,5.0,shared_room,Shared room in hostel,18.9371,72.8317,Mumbai,True,13.0,4.85,24.0,532.0
12.715267366355798,4.89689471835278,6.0,shared_room,Shared room in hostel,18.9385,72.8331,Mumbai,True,2.0,4.759614928270952,25.0,53.0
5.0,2.0,2.0,entire_home,Entire rental unit,19.1394,72.8083,Mumbai,True,33.0,4.91,25.0,0.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in condo,19.0329,72.8406,Mumbai,True,28.0,4.64,11.0,1021.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,19.1379,72.8136,Mumbai,True,31.0,4.87,21.0,31.0
2.0,1.0,1.0,entire_home,Entire serviced apartment,19.1248,72.9097,Mumbai,True,96.0,4.74,15.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,19.0494,72.8276,Mumbai,True,38.0,4.68,23.0,0.0
5.0,1.0,1.0,entire_home,Entire rental unit,19.0343,72.8378,Mumbai,True,48.0,4.48,13.0,557.0
2.0,1.0,1.0,entire_home,Entire condo,19.1511,72.8857,Mumbai,True,162.0,4.81,71.0,1577.0
6.0,2.0,2.0,entire_home,Entire rental unit,19.0678,72.8248,Mumbai,True,103.0,4.71,57.0,0.0
7.789794204907657,3.0,4.0,private_room,Private room in rental unit,19.0589,72.8524,Mumbai,True,3.0,4.33,35.0,1330.0
12.0,4.0,4.0,entire_home,Entire bungalow,19.176,72.8743,Mumbai,True,27.0,3.96,43.0,1436.0
12.0,3.0,4.0,entire_home,Entire rental unit,19.0689,72.8333,Mumbai,True,156.0,4.89,27.0,20866.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,19.1603,72.8369,Mumbai,True,82.0,4.95,40.0,0.0
2.0,1.0,1.0,private_room,Private room in rental unit,19.0164,72.8235,Mumbai,True,18.0,3.89,8.0,212.0
8.476844910903866,3.2645964789018533,4.0,shared_room,Shared room in hostel,18.9381,72.8334,Mumbai,True,8.0,4.63,21.0,392.0
6.0,2.0,2.0,entire_home,Entire serviced apartment,19.0786,72.8436,Mumbai,True,33.0,3.79,20.0,198.0
15.0,5.0,7.0,entire_home,Entire home,3.1353,101.6691,Kuala Lumpur,True,157.0,4.76,47.0,10001.0
8.0,4.0,6.0,entire_home,Entire condo,3.1695,101.6929,Kuala Lumpur,True,38.0,4.84,41.0,3926.0
8.0,4.0,6.0,entire_home,Entire condo,3.1693,101.6927,Kuala Lumpur,True,37.0,4.81,54.0,484.0
2.0,1.0,1.0,entire_home,Entire condo,3.1627,101.658,Kuala Lumpur,True,54.0,4.74,29.0,3032.0
7.0,1.0,3.0,entire_home,Entire rental unit,3.0944,101.6732,Kuala Lumpur,True,30.0,4.46,68.0,0.0
2.0,1.0,1.2252662850832707,entire_home,Entire rental unit,3.1541,101.6995,Kuala Lumpur,True,2.0,4.759614928270952,15.0,234.0
16.0,7.0,9.0,entire_home,Entire home,3.1219,101.6694,Kuala Lumpur,True,38.0,4.63,30.0,16488.0
3.0,1.0,1.0,entire_home,Entire condo,3.1682,101.7273,Kuala Lumpur,True,34.0,4.71,35.0,970.0
2.0,1.0,1.0,entire_home,Entire condo,3.169,101.7267,Kuala Lumpur,True,42.0,4.69,27.0,138.0
2.0,1.0,1.0,entire_home,Entire rental unit,3.1699,101.6679,Kuala Lumpur,True,40.0,4.58,24.0,46.0
1.0,1.0,1.0,hotel_room,Room in hotel,3.1438,101.6977,Kuala Lumpur,True,120.0,4.12,42863.994028592504,0.0
3.0,2.0,3.0,entire_home,Entire rental unit,3.1629,101.7369,Kuala Lumpur,True,3.0,5.0,63.0,105.0
7.0,3.0,3.0,entire_home,Entire condo,3.121,101.6787,Kuala Lumpur,True,203.0,4.83,14.0,5725.0
16.0,4.0,8.0,entire_home,Entire condo,3.1461,101.7119,Kuala Lumpur,True,242.0,4.34,32.0,1917.0
8.0,4.0,4.0,entire_home,Entire townhouse,3.1571,101.729,Kuala Lumpur,True,25.0,4.92,26.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,3.1688,101.6455,Kuala Lumpur,True,1.0,4.759614928270952,11.0,0.0
3.0,1.6322982394509267,2.0,entire_home,Entire serviced apartment,3.1636,101.6933,Kuala Lumpur,True,112.0,4.72,49.0,619.0
4.0,2.0,2.0,entire_home,Entire guesthouse,3.1674,101.7241,Kuala Lumpur,True,143.0,4.73,21.0,606.0
4.0,1.0,2.0,entire_home,Entire condo,3.1261,101.723,Kuala Lumpur,True,454.0,4.92,30.0,1985.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,3.1545,101.7096,Kuala Lumpur,True,72.0,4.65,12.0,319.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in condo,3.1677,101.7272,Kuala Lumpur,True,33.0,4.85,34.0,143.0
8.0,3.0,4.0,entire_home,Entire serviced apartment,3.1462,101.7141,Kuala Lumpur,True,166.0,4.69,39.0,4618.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,3.168,101.7289,Kuala Lumpur,True,38.0,4.82,42.0,274.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,3.1699,101.727,Kuala Lumpur,True,47.0,4.83,40.0,279.0
2.0,1.0,1.0,entire_home,Entire rental unit,3.152,101.7095,Kuala Lumpur,True,152.0,4.95,36.0,3580.0
4.0,2.0,3.0,entire_home,Entire serviced apartment,3.146,101.7119,Kuala Lumpur,True,37.0,4.51,17.0,1387.0
3.0,1.0,1.0,entire_home,Entire rental unit,3.1492,101.7071,Kuala Lumpur,True,119.0,4.95,14.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,3.1612,101.7492,Kuala Lumpur,True,49.0,4.92,33.0,0.0
4.0,2.0,2.0,entire_home,Entire rental unit,3.1406,101.705,Kuala Lumpur,True,34.0,4.56,23.0,691.0
4.0,2.0,3.0,entire_home,Entire serviced apartment,3.1612,101.7487,Kuala Lumpur,True,58.0,4.6,50.0,2594.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,3.1538,101.7103,Kuala Lumpur,True,4.0,4.75,4.0,452.0
6.0,2.0,3.0,entire_home,Entire rental unit,3.1433,101.6979,Kuala Lumpur,True,110.0,4.83,16.0,390.0
6.0,3.0,4.0,entire_home,Entire rental unit,3.1512,101.71,Kuala Lumpur,True,235.0,4.74,45.0,2428.0
3.0,1.0,1.0,entire_home,Entire condo,3.1512,101.67,Kuala Lumpur,True,45.0,4.78,32.0,1801.0
4.0,2.0,3.0,hotel_room,Room in serviced apartment,3.1466,101.7139,Kuala Lumpur,True,101.0,4.81,42863.994028592504,386.0
4.0,1.5404771530985846,1.8874947186327555,entire_home,Entire condo,3.1585,101.7039,Kuala Lumpur,True,53.0,4.43,23.0,1711.0
6.0,3.0,3.0,entire_home,Entire rental unit,3.0671,101.6578,Kuala Lumpur,True,77.0,4.77,25.0,905.0
3.0,1.0,1.0,entire_home,Entire rental unit,3.1345,101.7189,Kuala Lumpur,True,7.0,4.71,33.0,0.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,3.1472,101.7023,Kuala Lumpur,True,29.0,4.62,52.0,333.0
4.0,2.0,3.0,hotel_room,Room in serviced apartment,3.1512,101.7378,Kuala Lumpur,True,4.0,3.75,45.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,3.1629,101.7202,Kuala Lumpur,True,83.0,4.61,14.0,1494.0
7.0,3.0,3.0,entire_home,Entire condo,3.1484,101.7032,Kuala Lumpur,True,82.0,4.98,80.0,1304.0
4.0,1.6322982394509267,2.0,entire_home,Entire serviced apartment,3.1632,101.6924,Kuala Lumpur,True,238.0,4.87,69.0,0.0
4.0,1.6322982394509267,2.0,entire_home,Entire condo,3.1652,101.6932,Kuala Lumpur,True,208.0,4.92,51.0,989.0
2.0,1.0,1.0,entire_home,Entire condo,3.1598,101.6513,Kuala Lumpur,True,43.0,4.56,19.0,0.0
2.0,1.0,3.0,entire_home,Entire condo,3.1587,101.7484,Kuala Lumpur,True,110.0,4.85,58.0,565.0
5.0,1.0,2.0,entire_home,Entire serviced apartment,3.1644,101.6926,Kuala Lumpur,True,57.0,4.54,78.0,0.0
6.0,3.0,3.0,entire_home,Entire condo,3.1408,101.7053,Kuala Lumpur,True,6.0,4.0,26.0,761.0
2.0,1.0,1.0,entire_home,Entire condo,3.1069,101.6638,Kuala Lumpur,True,86.0,4.91,49.0,395.0
5.0,1.0,1.2252662850832707,entire_home,Entire rental unit,3.1643,101.6923,Kuala Lumpur,True,15.0,3.8,56.0,0.0
5.0,3.0,3.0,entire_home,Entire condo,3.0878,101.6921,Kuala Lumpur,True,11.0,4.91,30.0,419.0
2.0,0.8161491197254633,1.0,entire_home,Entire rental unit,3.1588,101.7046,Kuala Lumpur,True,202.0,4.64,26.0,0.0
4.0,1.0,3.0,entire_home,Entire rental unit,3.0952,101.6742,Kuala Lumpur,True,35.0,4.2,10.0,97.0
1.0,1.0,1.0,entire_home,Entire condo,3.164,101.6504,Kuala Lumpur,True,34.0,4.71,11.0,0.0
2.0,0.8161491197254633,1.0,entire_home,Entire condo,3.1466,101.7213,Kuala Lumpur,True,21.0,4.9,39.0,1363.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,3.1397,101.6972,Kuala Lumpur,True,146.0,4.9,20.0,936.0
4.0,1.0,1.0,entire_home,Entire rental unit,3.1634,101.6527,Kuala Lumpur,True,80.0,4.63,16.0,665.0
10.0,2.0,4.0,entire_home,Entire serviced apartment,3.1595,101.6937,Kuala Lumpur,True,54.0,4.44,64.0,1303.0
4.0,2.0,2.0,entire_home,Entire condo,3.2013,101.7376,Kuala Lumpur,True,3.0,4.67,26.0,559.0
7.0,3.0,3.0,entire_home,Entire condo,3.1506,101.709,Kuala Lumpur,True,70.0,4.87,42.0,1542.0
6.0,2.0,2.0,entire_home,Entire condo,3.1658,101.6916,Kuala Lumpur,True,85.0,4.76,76.0,921.0
6.0,3.0,4.0,entire_home,Entire condo,3.1468,101.7131,Kuala Lumpur,True,106.0,4.38,42.0,1844.0
7.0,2.0,4.0,entire_home,Entire rental unit,3.1561,101.7085,Kuala Lumpur,True,413.0,4.72,35.0,356.0
6.0,3.0,4.0,entire_home,Entire rental unit,3.155,101.7103,Kuala Lumpur,True,108.0,4.96,42.0,3578.0
6.0,3.0,4.0,entire_home,Entire condo,3.1467,101.7211,Kuala Lumpur,True,128.0,4.61,25.0,1813.0
2.0,1.0,1.0,entire_home,Entire rental unit,3.1422,101.7105,Kuala Lumpur,True,277.0,4.87,64.0,2622.0
2.0,1.0,1.0,entire_home,Entire serviced apartment,3.1714,101.6653,Kuala Lumpur,True,67.0,4.42,37.0,0.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,3.1798,101.6587,Kuala Lumpur,True,32.0,4.88,39.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,3.1585,101.7059,Kuala Lumpur,True,22.0,4.64,29.0,69.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,3.1462,101.7052,Kuala Lumpur,True,63.0,4.95,17.0,555.0
7.0,2.0,3.0,entire_home,Entire serviced apartment,3.1631,101.6924,Kuala Lumpur,True,9.0,4.78,52.0,761.0
4.0,2.0,2.0,entire_home,Entire condo,3.2133,101.673,Kuala Lumpur,True,68.0,4.87,24.0,1850.0
7.0,3.0,4.0,entire_home,Entire rental unit,3.0544,101.6877,Kuala Lumpur,True,308.0,4.92,35.0,3190.0
4.0,2.0,2.0,entire_home,Entire townhouse,3.1348,101.6706,Kuala Lumpur,True,128.0,4.94,30.0,4558.0
3.0,1.6322982394509267,2.0,entire_home,Entire loft,3.1571,101.7075,Kuala Lumpur,True,101.0,4.79,55.0,466.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,3.1811,101.6601,Kuala Lumpur,True,38.0,4.89,40.0,0.0
9.0,3.0,5.0,entire_home,Entire home,3.1654,101.6951,Kuala Lumpur,True,105.0,4.81,49.0,1559.0
8.0,2.0,3.0,entire_home,Entire rental unit,3.0819,101.7,Kuala Lumpur,True,183.0,4.58,57.0,1322.0
2.0,1.0,1.0,entire_home,Entire rental unit,3.129,101.7154,Kuala Lumpur,True,37.0,4.73,24.0,0.0
5.0,2.0,2.0,entire_home,Entire rental unit,3.1528,101.7098,Kuala Lumpur,True,200.0,4.73,48.0,2253.0
16.0,3.2645964789018533,4.0,entire_home,Entire bungalow,3.1763,101.6865,Kuala Lumpur,True,2.0,4.759614928270952,85.0,2135.0
4.0,1.0,2.0,entire_home,Entire condo,3.1628,101.7163,Kuala Lumpur,True,36.0,4.83,26.0,1929.0
6.0,2.0,3.0,entire_home,Entire serviced apartment,3.1599,101.7485,Kuala Lumpur,True,9.0,4.67,23.0,0.0
2.0,0.8161491197254633,1.0,entire_home,Entire rental unit,3.1585,101.7055,Kuala Lumpur,True,783.0,4.59,28.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,3.1412,101.7037,Kuala Lumpur,True,112.0,4.6,12.0,398.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,3.1797,101.7409,Kuala Lumpur,True,8.0,5.0,22.0,138.0
2.0,1.0,1.0,private_room,Private room in home,3.1057,101.6698,Kuala Lumpur,True,40.0,4.93,31.0,0.0
5.0,3.0,3.0,entire_home,Entire rental unit,3.1664,101.6934,Kuala Lumpur,True,178.0,4.53,31.0,3792.0
2.0,1.0,1.0,entire_home,Entire condo,3.1758,101.665,Kuala Lumpur,True,66.0,4.62,28.0,2427.0
2.0,1.0,1.0,entire_home,Entire loft,3.0953,101.6761,Kuala Lumpur,True,260.0,4.58,17.0,1253.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,3.1725,101.6594,Kuala Lumpur,True,44.0,4.93,23.0,0.0
3.0,1.0,3.0,entire_home,Entire serviced apartment,3.1626,101.6565,Kuala Lumpur,True,72.0,4.57,113.0,682.0
9.0,3.0,5.0,entire_home,Entire home,3.1635,101.6932,Kuala Lumpur,True,54.0,4.83,30.0,830.0
4.0,0.8161491197254633,1.0,entire_home,Entire rental unit,3.1644,101.6925,Kuala Lumpur,True,376.0,4.79,84.0,913.0
6.0,1.0,3.0,entire_home,Entire serviced apartment,3.1646,101.6936,Kuala Lumpur,True,120.0,4.75,42.0,809.0
2.0,0.8161491197254633,1.0,entire_home,Entire condo,3.1859,101.6819,Kuala Lumpur,True,2.0,4.759614928270952,24.0,0.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,3.0846,101.7022,Kuala Lumpur,True,1.0,4.759614928270952,25.0,123.0
8.0,3.0,4.0,entire_home,Entire rental unit,3.0788,101.742,Kuala Lumpur,True,6.0,4.83,12.0,0.0
2.0,0.8161491197254633,1.0,entire_home,Entire condo,3.1565,101.7054,Kuala Lumpur,True,148.0,4.68,20.0,0.0
3.0,0.8161491197254633,1.0,entire_home,Entire rental unit,3.1583,101.705,Kuala Lumpur,True,144.0,4.71,32.0,280.0
2.0,1.0,1.0,entire_home,Entire serviced apartment,3.1543,101.7091,Kuala Lumpur,True,80.0,4.84,29.0,5213.0
2.0,1.0,1.0,entire_home,Entire condo,3.145,101.7226,Kuala Lumpur,True,114.0,4.96,22.0,590.0
7.0,3.0,3.0,entire_home,Entire rental unit,3.1613,101.7478,Kuala Lumpur,True,40.0,4.28,20.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,3.1523,101.7051,Kuala Lumpur,True,31.0,4.9,21.0,678.0
10.0,4.0,10.0,entire_home,Entire townhouse,3.1032,101.7048,Kuala Lumpur,True,487.0,4.69,34.0,3668.0
8.0,3.0,6.0,entire_home,Entire rental unit,3.1494,101.7083,Kuala Lumpur,True,234.0,4.95,35.0,9823.0
16.0,4.0,7.0,entire_home,Entire villa,3.1752,101.665,Kuala Lumpur,True,15.0,4.8,42.0,20235.0
4.0,2.0,2.0,entire_home,Entire rental unit,3.1426,101.7039,Kuala Lumpur,True,44.0,4.8,19.0,52.0
4.0,2.0,2.0,entire_home,Entire condo,3.2152,101.6407,Kuala Lumpur,True,21.0,4.76,20.0,81.0
5.0,2.0,2.0,entire_home,Entire condo,3.1594,101.7482,Kuala Lumpur,True,47.0,4.89,24.0,2480.0
10.0,3.0,3.0,entire_home,Entire townhouse,3.0999,101.7465,Kuala Lumpur,True,46.0,4.98,42.0,5946.0
4.0,2.0,2.0,entire_home,Entire rental unit,3.1415,101.7057,Kuala Lumpur,True,30.0,4.6,21.0,326.0
6.0,2.0,2.0,entire_home,Entire serviced apartment,3.1578,101.7043,Kuala Lumpur,True,96.0,4.61,24.0,1378.0
3.0,1.0,1.0,hotel_room,Room in serviced apartment,3.159,101.704,Kuala Lumpur,True,105.0,4.54,44.0,0.0
6.0,3.0,4.0,entire_home,Entire rental unit,3.1408,101.7034,Kuala Lumpur,True,9.0,4.22,26.0,760.0
6.0,3.0,3.0,entire_home,Entire rental unit,3.1409,101.7057,Kuala Lumpur,True,27.0,4.67,22.0,1208.0
4.0,2.0,2.0,entire_home,Entire condo,3.142,101.7046,Kuala Lumpur,True,100.0,4.68,20.0,281.0
4.0,2.0,2.0,entire_home,Entire condo,3.142,101.7046,Kuala Lumpur,True,10.0,4.6,17.0,1108.0
2.0,1.0,1.0,entire_home,Entire rental unit,3.1408,101.7056,Kuala Lumpur,True,75.0,4.43,13.0,352.0
6.0,3.0,3.0,entire_home,Entire rental unit,3.1411,101.7038,Kuala Lumpur,True,29.0,4.59,29.0,0.0
4.0,2.0,2.0,entire_home,Entire rental unit,3.1411,101.7044,Kuala Lumpur,True,63.0,4.7,21.0,530.0
6.0,3.0,3.0,entire_home,Entire rental unit,3.1409,101.704,Kuala Lumpur,True,59.0,4.75,31.0,953.0
6.0,2.0,2.0,entire_home,Entire serviced apartment,3.162,101.7031,Kuala Lumpur,True,68.0,4.74,21.0,418.0
6.0,2.0,2.0,entire_home,Entire serviced apartment,3.1584,101.7038,Kuala Lumpur,True,100.0,4.67,35.0,0.0
4.0,3.0,3.0,entire_home,Entire condo,3.212,101.6717,Kuala Lumpur,True,8.0,4.5,8.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,3.1437,101.7055,Kuala Lumpur,True,56.0,4.88,16.0,343.0
4.0,0.8161491197254633,1.0,entire_home,Entire condo,3.1475,101.7065,Kuala Lumpur,True,158.0,4.86,26.0,0.0
5.0,2.0,2.0,entire_home,Entire rental unit,3.1538,101.7083,Kuala Lumpur,True,132.0,4.67,46.0,1372.0
12.0,5.0,9.0,entire_home,Entire rental unit,3.1625,101.7139,Kuala Lumpur,True,275.0,4.68,99.0,19018.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,3.1114,101.6827,Kuala Lumpur,True,56.0,4.86,35.0,198.0
16.0,5.0,7.0,entire_home,Entire bungalow,3.1193,101.6871,Kuala Lumpur,True,40.0,4.9,33.0,4507.0
2.0,1.0,1.0,entire_home,Entire condo,3.1797,101.6747,Kuala Lumpur,True,26.0,4.85,21.0,163.0
2.0,2.0,1.0,entire_home,Entire condo,3.1597,101.7472,Kuala Lumpur,True,17.0,4.82,15.0,2111.0
6.0,3.0,4.0,entire_home,Entire condo,3.1521,101.71,Kuala Lumpur,True,182.0,4.78,46.0,6424.0
5.0,2.0,3.0,entire_home,Entire rental unit,3.1305,101.7116,Kuala Lumpur,True,13.0,5.0,39.0,608.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,3.1613,101.7245,Kuala Lumpur,True,37.0,4.68,49.0,421.0
